contract,date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice
BTC-27SEP19-4250-P,2019-04-20,BTC,27SEP19,4250,P,0.064,60.88,2,5332.3
BTC-27SEP19-4250-P,2019-04-22,BTC,27SEP19,4250,P,0.064,62.47,9,5366.45
BTC-27SEP19-4250-P,2019-04-23,BTC,27SEP19,4250,P,0.0525,61.33,2,5560.37
BTC-27SEP19-4250-P,2019-04-24,BTC,27SEP19,4250,P,0.0605,61.59,3,5411.47
BTC-27SEP19-4250-P,2019-04-25,BTC,27SEP19,4250,P,0.0565,61.23,5,5478.9
BTC-27SEP19-4250-P,2019-04-26,BTC,27SEP19,4250,P,0.075,62.06,3,5163.92
BTC-27SEP19-4250-P,2019-04-27,BTC,27SEP19,4250,P,0.075,61.85,1,5173.75
BTC-27SEP19-4250-P,2019-04-30,BTC,27SEP19,4250,P,0.0665,60.37,14,5267.21
BTC-27SEP19-4250-P,2019-05-01,BTC,27SEP19,4250,P,0.065,60.16,2,5289.38
BTC-27SEP19-4250-P,2019-05-02,BTC,27SEP19,4250,P,0.062,60.56,1,5362.46
BTC-27SEP19-4250-P,2019-05-03,BTC,27SEP19,4250,P,0.0475,63.4,1,5714.54
BTC-27SEP19-4250-P,2019-05-06,BTC,27SEP19,4250,P,0.049,63.23,1,5635.08
BTC-27SEP19-4250-P,2019-05-07,BTC,27SEP19,4250,P,0.0415,64.02,4,5850.38
BTC-27SEP19-4250-P,2019-05-10,BTC,27SEP19,4250,P,0.0355,67.73,1,6271.7
BTC-27SEP19-4250-P,2019-05-11,BTC,27SEP19,4250,P,0.0265,80.18,5,7227.05
ETH-24MAY19-160-C,2019-05-10,ETH,24MAY19,160,C,0.096,72.4,1,171.96
ETH-24MAY19-160-C,2019-05-12,ETH,24MAY19,160,C,0.196,120.41,1,194.13
BTC-24MAY19-5000-P,2019-05-11,BTC,24MAY19,5000,P,0.0025,100.78,6,6954.91
BTC-24MAY19-5000-P,2019-05-12,BTC,24MAY19,5000,P,0.003,124.84,2,7436.33
BTC-1MAR19-4375-P,2019-02-21,BTC,1MAR19,4375,P,0.132,64.08,8,3881.33
BTC-1MAR19-4375-P,2019-02-22,BTC,1MAR19,4375,P,0.127,62.41,1,3895.06
BTC-1MAR19-4375-P,2019-02-23,BTC,1MAR19,4375,P,0.0765,50.29,2,4080.02
BTC-27SEP19-12000-C,2019-02-14,BTC,27SEP19,12000,C,0.0035,67.86,2,3574.71
BTC-27SEP19-12000-C,2019-02-18,BTC,27SEP19,12000,C,0.004,67.77,1,3700.45
BTC-27SEP19-12000-C,2019-02-19,BTC,27SEP19,12000,C,0.0055,68.36,10,3901.49
BTC-27SEP19-12000-C,2019-02-20,BTC,27SEP19,12000,C,0.005,67.17,3,3929.86
BTC-27SEP19-12000-C,2019-02-21,BTC,27SEP19,12000,C,0.0045,66.54,1,3896.37
BTC-27SEP19-12000-C,2019-02-22,BTC,27SEP19,12000,C,0.005,67.42,3,3928.78
BTC-27SEP19-12000-C,2019-02-23,BTC,27SEP19,12000,C,0.006,67.34,2,4115.36
BTC-27SEP19-12000-C,2019-02-24,BTC,27SEP19,12000,C,0.0055,72.4,5,3739.75
BTC-27SEP19-12000-C,2019-02-25,BTC,27SEP19,12000,C,0.005,70.15,4,3778.02
BTC-27SEP19-12000-C,2019-02-26,BTC,27SEP19,12000,C,0.0055,71.11,2,3786.68
BTC-27SEP19-12000-C,2019-03-01,BTC,27SEP19,12000,C,0.005,70.3,3,3807.77
BTC-27SEP19-12000-C,2019-03-02,BTC,27SEP19,12000,C,0.0045,69.36,4,3815.23
BTC-27SEP19-12000-C,2019-03-04,BTC,27SEP19,12000,C,0.005,72.28,3,3697.28
BTC-27SEP19-12000-C,2019-03-05,BTC,27SEP19,12000,C,0.005,70.59,1,3835.92
BTC-27SEP19-12000-C,2019-03-07,BTC,27SEP19,12000,C,0.004,68.28,2,3866.25
BTC-27SEP19-12000-C,2019-03-08,BTC,27SEP19,12000,C,0.005,71.85,2,3780.08
BTC-27SEP19-12000-C,2019-03-11,BTC,27SEP19,12000,C,0.004,69.39,2,3847.0
BTC-27SEP19-12000-C,2019-03-12,BTC,27SEP19,12000,C,0.004,69.92,3,3801.78
BTC-27SEP19-12000-C,2019-03-14,BTC,27SEP19,12000,C,0.004,69.76,1,3855.45
BTC-27SEP19-12000-C,2019-03-15,BTC,27SEP19,12000,C,0.004,69.42,2,3901.82
BTC-27SEP19-12000-C,2019-03-16,BTC,27SEP19,12000,C,0.004,68.55,5,3979.53
BTC-27SEP19-12000-C,2019-03-19,BTC,27SEP19,12000,C,0.0045,70.25,1,3971.55
BTC-27SEP19-12000-C,2019-03-22,BTC,27SEP19,12000,C,0.005,71.95,4,3985.93
BTC-27SEP19-12000-C,2019-03-23,BTC,27SEP19,12000,C,0.004,69.83,1,3976.25
BTC-27SEP19-12000-C,2019-03-24,BTC,27SEP19,12000,C,0.004,70.38,2,3957.46
BTC-27SEP19-12000-C,2019-03-25,BTC,27SEP19,12000,C,0.004,71.21,2,3908.26
BTC-27SEP19-12000-C,2019-03-26,BTC,27SEP19,12000,C,0.004,71.81,2,3913.0
BTC-27SEP19-12000-C,2019-03-28,BTC,27SEP19,12000,C,0.005,72.91,2,4003.55
BTC-27SEP19-12000-C,2019-03-29,BTC,27SEP19,12000,C,0.006,74.1,6,4075.39
BTC-27SEP19-12000-C,2019-04-01,BTC,27SEP19,12000,C,0.006,74.3,7,4114.27
BTC-27SEP19-12000-C,2019-04-02,BTC,27SEP19,12000,C,0.0105,72.71,5,4745.48
BTC-27SEP19-12000-C,2019-04-03,BTC,27SEP19,12000,C,0.0105,68.63,9,5109.75
BTC-27SEP19-12000-C,2019-04-08,BTC,27SEP19,12000,C,0.0185,76.16,7,5199.97
BTC-27SEP19-12000-C,2019-04-11,BTC,27SEP19,12000,C,0.017,77.92,2,5063.3
BTC-27SEP19-12000-C,2019-04-12,BTC,27SEP19,12000,C,0.0125,73.13,2,5083.38
BTC-27SEP19-12000-C,2019-04-15,BTC,27SEP19,12000,C,0.015,75.84,4,5151.3
BTC-27SEP19-12000-C,2019-04-16,BTC,27SEP19,12000,C,0.013999999999999999,75.81,1,5072.21
BTC-27SEP19-12000-C,2019-04-18,BTC,27SEP19,12000,C,0.0135,73.1,5,5277.07
BTC-27SEP19-12000-C,2019-04-20,BTC,27SEP19,12000,C,0.014,73.8,1,5308.16
BTC-27SEP19-12000-C,2019-04-22,BTC,27SEP19,12000,C,0.0175,76.75,1,5378.64
BTC-27SEP19-12000-C,2019-04-26,BTC,27SEP19,12000,C,0.0135,77.51,13,5113.29
BTC-27SEP19-12000-C,2019-04-27,BTC,27SEP19,12000,C,0.0125,76.07,1,5160.28
BTC-27SEP19-12000-C,2019-04-28,BTC,27SEP19,12000,C,0.0125,76.84,2,5143.83
BTC-27SEP19-12000-C,2019-04-29,BTC,27SEP19,12000,C,0.0125,77.01,2,5145.58
BTC-27SEP19-12000-C,2019-05-01,BTC,27SEP19,12000,C,0.0135,76.53,3,5349.37
BTC-27SEP19-12000-C,2019-05-02,BTC,27SEP19,12000,C,0.014,77.15,8,5367.96
BTC-27SEP19-12000-C,2019-05-03,BTC,27SEP19,12000,C,0.0155,74.4,6,5659.29
BTC-27SEP19-12000-C,2019-05-04,BTC,27SEP19,12000,C,0.0175,77.72,1,5570.46
BTC-27SEP19-12000-C,2019-05-05,BTC,27SEP19,12000,C,0.018000000000000002,76.85,2,5691.95
BTC-27SEP19-12000-C,2019-05-06,BTC,27SEP19,12000,C,0.018000000000000002,76.74,16,5719.15
BTC-27SEP19-12000-C,2019-05-07,BTC,27SEP19,12000,C,0.0205,76.98,2,5899.55
BTC-27SEP19-12000-C,2019-05-08,BTC,27SEP19,12000,C,0.019,77.79,2,5794.72
BTC-27SEP19-12000-C,2019-05-09,BTC,27SEP19,12000,C,0.02,76.0,4,6052.99
BTC-27SEP19-12000-C,2019-05-10,BTC,27SEP19,12000,C,0.024,76.7,5,6309.24
BTC-27SEP19-12000-C,2019-05-11,BTC,27SEP19,12000,C,0.0505,79.51,34,7369.22
BTC-27SEP19-12000-C,2019-05-12,BTC,27SEP19,12000,C,0.06,86.27,4,7279.63
BTC-27DEC19-3500-C,2019-03-30,BTC,27DEC19,3500,C,0.2675,59.98,1,4097.92
BTC-27DEC19-3500-C,2019-04-01,BTC,27DEC19,3500,C,0.2645,58.25,2,4137.17
BTC-27DEC19-3500-C,2019-04-02,BTC,27DEC19,3500,C,0.314,52.03,2,4700.31
BTC-27DEC19-3500-C,2019-04-10,BTC,27DEC19,3500,C,0.385,59.16,1,5260.67
BTC-27DEC19-3500-C,2019-04-25,BTC,27DEC19,3500,C,0.37,68.25,1,5062.19
BTC-27DEC19-3500-C,2019-05-11,BTC,27DEC19,3500,C,0.5,67.25,6,6816.47
ETH-3MAY19-150-P,2019-04-19,ETH,3MAY19,150,P,0.006,62.8,1,172.63
ETH-3MAY19-150-P,2019-04-20,ETH,3MAY19,150,P,0.004,61.02,1,174.87
ETH-3MAY19-150-P,2019-04-21,ETH,3MAY19,150,P,0.01,68.95,4,168.06
ETH-3MAY19-150-P,2019-04-22,ETH,3MAY19,150,P,0.006,66.92,1,171.4
ETH-3MAY19-150-P,2019-04-23,ETH,3MAY19,150,P,0.005,71.08,3,172.92
ETH-3MAY19-150-P,2019-04-24,ETH,3MAY19,150,P,0.012,64.39,5,161.89
ETH-3MAY19-150-P,2019-04-25,ETH,3MAY19,150,P,0.032,69.13,15,152.2
ETH-3MAY19-150-P,2019-04-26,ETH,3MAY19,150,P,0.033,62.5,6,150.2
ETH-3MAY19-150-P,2019-04-27,ETH,3MAY19,150,P,0.014,68.03,2,157.53
ETH-3MAY19-150-P,2019-04-28,ETH,3MAY19,150,P,0.018000000000000002,71.74,1,155.44
ETH-3MAY19-150-P,2019-04-29,ETH,3MAY19,150,P,0.021,74.27,15,152.42
ETH-3MAY19-150-P,2019-04-30,ETH,3MAY19,150,P,0.002,61.71,8,160.4
ETH-3MAY19-150-P,2019-05-02,ETH,3MAY19,150,P,0.001,115.57,3,159.27
BTC-19APR19-6750-C,2019-04-11,BTC,19APR19,6750,C,0.0015,99.81,1,5066.87
BTC-19APR19-6750-C,2019-04-12,BTC,19APR19,6750,C,0.0005,93.01,1,5084.09
BTC-22FEB19-4000-C,2019-02-14,BTC,22FEB19,4000,C,0.0025,54.37,16,3564.77
BTC-22FEB19-4000-C,2019-02-15,BTC,22FEB19,4000,C,0.002,55.44,12,3565.57
BTC-22FEB19-4000-C,2019-02-16,BTC,22FEB19,4000,C,0.002,56.08,13,3594.21
BTC-22FEB19-4000-C,2019-02-17,BTC,22FEB19,4000,C,0.002,58.25,9,3638.89
BTC-22FEB19-4000-C,2019-02-18,BTC,22FEB19,4000,C,0.012,66.96,117,3861.94
BTC-22FEB19-4000-C,2019-02-19,BTC,22FEB19,4000,C,0.0095,63.03,99,3892.17
BTC-22FEB19-4000-C,2019-02-20,BTC,22FEB19,4000,C,0.0065,57.04,58,3925.27
BTC-22FEB19-4000-C,2019-02-21,BTC,22FEB19,4000,C,0.002,66.05,57,3891.3
ETH-29MAR19-120-P,2019-03-21,ETH,29MAR19,120,P,0.006,67.53,3,134.12
ETH-29MAR19-120-P,2019-03-22,ETH,29MAR19,120,P,0.001,52.35,6,136.05
ETH-29MAR19-120-P,2019-03-23,ETH,29MAR19,120,P,0.002,65.06,2,135.8
ETH-29MAR19-120-P,2019-03-25,ETH,29MAR19,120,P,0.001,65.37,3,135.18
ETH-29MAR19-120-P,2019-03-26,ETH,29MAR19,120,P,0.001,67.48,1,132.97
BTC-27SEP19-15000-C,2019-05-12,BTC,27SEP19,15000,C,0.051,98.72,1,7490.44
BTC-28JUN19-5500-C,2019-04-01,BTC,28JUN19,5500,C,0.0215,55.05,11,4132.16
BTC-28JUN19-5500-C,2019-04-02,BTC,28JUN19,5500,C,0.06,55.43,21,4862.15
BTC-28JUN19-5500-C,2019-04-03,BTC,28JUN19,5500,C,0.08900000000000001,67.41,39,4954.49
BTC-28JUN19-5500-C,2019-04-04,BTC,28JUN19,5500,C,0.079,62.99,9,4940.44
BTC-28JUN19-5500-C,2019-04-06,BTC,28JUN19,5500,C,0.091,66.14,1,5044.13
BTC-28JUN19-5500-C,2019-04-07,BTC,28JUN19,5500,C,0.099,68.06,1,5113.9
BTC-28JUN19-5500-C,2019-04-08,BTC,28JUN19,5500,C,0.105,64.09,2,5270.69
BTC-28JUN19-5500-C,2019-04-09,BTC,28JUN19,5500,C,0.0975,64.16,3,5218.76
BTC-28JUN19-5500-C,2019-04-10,BTC,28JUN19,5500,C,0.1105,62.5,4,5432.42
BTC-28JUN19-5500-C,2019-04-11,BTC,28JUN19,5500,C,0.0815,63.07,7,5072.63
BTC-28JUN19-5500-C,2019-04-12,BTC,28JUN19,5500,C,0.0695,57.02,15,5065.76
BTC-28JUN19-5500-C,2019-04-13,BTC,28JUN19,5500,C,0.075,60.79,1,5074.17
BTC-28JUN19-5500-C,2019-04-14,BTC,28JUN19,5500,C,0.076,57.8,3,5172.59
BTC-28JUN19-5500-C,2019-04-15,BTC,28JUN19,5500,C,0.0775,59.39,2,5155.77
BTC-28JUN19-5500-C,2019-04-16,BTC,28JUN19,5500,C,0.077,56.91,10,5191.07
BTC-28JUN19-5500-C,2019-04-17,BTC,28JUN19,5500,C,0.08,57.31,1,5230.68
BTC-28JUN19-5500-C,2019-04-18,BTC,28JUN19,5500,C,0.078,55.17,2,5265.28
BTC-28JUN19-5500-C,2019-04-19,BTC,28JUN19,5500,C,0.075,54.16,7,5263.11
BTC-28JUN19-5500-C,2019-04-20,BTC,28JUN19,5500,C,0.083,56.23,2,5327.59
BTC-28JUN19-5500-C,2019-04-21,BTC,28JUN19,5500,C,0.0745,56.59,1,5224.72
BTC-28JUN19-5500-C,2019-04-22,BTC,28JUN19,5500,C,0.08900000000000001,57.18,10,5399.5
BTC-28JUN19-5500-C,2019-04-23,BTC,28JUN19,5500,C,0.106,58.46,9,5596.54
BTC-28JUN19-5500-C,2019-04-24,BTC,28JUN19,5500,C,0.095,59.76,10,5461.76
BTC-28JUN19-5500-C,2019-04-25,BTC,28JUN19,5500,C,0.068,61.72,12,5103.04
BTC-28JUN19-5500-C,2019-04-26,BTC,28JUN19,5500,C,0.067,57.78,10,5159.8
BTC-28JUN19-5500-C,2019-04-27,BTC,28JUN19,5500,C,0.062,55.91,3,5165.43
BTC-28JUN19-5500-C,2019-04-28,BTC,28JUN19,5500,C,0.061,58.01,6,5115.32
BTC-28JUN19-5500-C,2019-04-29,BTC,28JUN19,5500,C,0.063,58.28,6,5154.51
BTC-28JUN19-5500-C,2019-04-30,BTC,28JUN19,5500,C,0.0675,57.71,7,5243.13
BTC-28JUN19-5500-C,2019-05-01,BTC,28JUN19,5500,C,0.07400000000000001,59.46,1,5312.66
BTC-28JUN19-5500-C,2019-05-02,BTC,28JUN19,5500,C,0.076,58.4,23,5394.35
BTC-28JUN19-5500-C,2019-05-03,BTC,28JUN19,5500,C,0.105,60.2,10,5659.57
BTC-28JUN19-5500-C,2019-05-04,BTC,28JUN19,5500,C,0.1175,61.05,6,5804.12
BTC-28JUN19-5500-C,2019-05-05,BTC,28JUN19,5500,C,0.109,60.38,2,5711.78
BTC-28JUN19-5500-C,2019-05-06,BTC,28JUN19,5500,C,0.0985,59.31,8,5626.46
BTC-28JUN19-5500-C,2019-05-07,BTC,28JUN19,5500,C,0.125,63.8,4,5866.45
BTC-28JUN19-5500-C,2019-05-08,BTC,28JUN19,5500,C,0.1265,63.49,5,5931.88
BTC-28JUN19-5500-C,2019-05-09,BTC,28JUN19,5500,C,0.14300000000000002,62.52,5,6156.88
BTC-28JUN19-5500-C,2019-05-10,BTC,28JUN19,5500,C,0.1575,62.43,13,6339.2
BTC-28JUN19-5500-C,2019-05-11,BTC,28JUN19,5500,C,0.2885,100.07,24,7373.46
BTC-28JUN19-5500-C,2019-05-12,BTC,28JUN19,5500,C,0.261,85.26,4,7199.35
BTC-5APR19-5250-P,2019-04-02,BTC,5APR19,5250,P,0.1185,0.0,17,4690.57
BTC-5APR19-5250-P,2019-04-03,BTC,5APR19,5250,P,0.055,84.83,66,4999.13
BTC-5APR19-5250-P,2019-04-04,BTC,5APR19,5250,P,0.0855,0.0,25,4835.11
BTC-5APR19-5250-P,2019-04-05,BTC,5APR19,5250,P,0.0635,141.8,1,4943.59
ETH-28JUN19-400-C,2019-04-09,ETH,28JUN19,400,C,0.01,93.64,1,177.53
ETH-28JUN19-400-C,2019-04-12,ETH,28JUN19,400,C,0.008,100.1,2,165.52
ETH-28JUN19-400-C,2019-04-13,ETH,28JUN19,400,C,0.008,102.18,3,164.33
ETH-28JUN19-400-C,2019-04-15,ETH,28JUN19,400,C,0.006,100.69,3,159.84
ETH-28JUN19-400-C,2019-04-18,ETH,28JUN19,400,C,0.009000000000000001,100.94,2,175.41
ETH-28JUN19-400-C,2019-04-20,ETH,28JUN19,400,C,0.006999999999999999,98.03,1,174.85
ETH-28JUN19-400-C,2019-04-22,ETH,28JUN19,400,C,0.006999999999999999,103.0,3,169.16
ETH-28JUN19-400-C,2019-04-24,ETH,28JUN19,400,C,0.006999999999999999,104.17,1,169.25
ETH-28JUN19-400-C,2019-05-06,ETH,28JUN19,400,C,0.005,108.33,5,172.23
ETH-28JUN19-400-C,2019-05-08,ETH,28JUN19,400,C,0.005,114.56,5,166.59
ETH-28JUN19-400-C,2019-05-09,ETH,28JUN19,400,C,0.006,119.76,2,166.14
ETH-28JUN19-400-C,2019-05-11,ETH,28JUN19,400,C,0.009000000000000001,115.24,11,188.92
BTC-3MAY19-5250-C,2019-04-19,BTC,3MAY19,5250,C,0.044,53.37,6,5285.25
BTC-3MAY19-5250-C,2019-04-21,BTC,3MAY19,5250,C,0.040999999999999995,47.23,1,5319.25
BTC-3MAY19-5250-C,2019-04-22,BTC,3MAY19,5250,C,0.0465,49.92,7,5375.85
BTC-3MAY19-5250-C,2019-04-23,BTC,3MAY19,5250,C,0.05,50.3,1,5410.75
BTC-3MAY19-5250-C,2019-04-24,BTC,3MAY19,5250,C,0.0515,52.85,5,5434.99
BTC-3MAY19-5250-C,2019-04-25,BTC,3MAY19,5250,C,0.024,59.53,15,5134.33
BTC-3MAY19-5250-C,2019-04-26,BTC,3MAY19,5250,C,0.0175,50.56,125,5139.15
BTC-3MAY19-5250-C,2019-04-27,BTC,3MAY19,5250,C,0.019,48.93,8,5193.86
BTC-3MAY19-5250-C,2019-04-28,BTC,3MAY19,5250,C,0.015,56.78,26,5127.49
BTC-3MAY19-5250-C,2019-04-29,BTC,3MAY19,5250,C,0.0125,58.15,15,5124.61
BTC-3MAY19-5250-C,2019-04-30,BTC,3MAY19,5250,C,0.017,52.98,16,5242.2
BTC-3MAY19-5250-C,2019-05-01,BTC,3MAY19,5250,C,0.0245,52.74,8,5345.53
BTC-3MAY19-5250-C,2019-05-02,BTC,3MAY19,5250,C,0.028,0.0,32,5408.5
BTC-3MAY19-5250-C,2019-05-03,BTC,3MAY19,5250,C,0.025,0.0,1,5397.76
BTC-12APR19-4250-P,2019-03-30,BTC,12APR19,4250,P,0.062,50.36,1,4086.2
BTC-12APR19-4250-P,2019-04-01,BTC,12APR19,4250,P,0.05,44.98,1,4119.49
BTC-12APR19-4250-P,2019-04-02,BTC,12APR19,4250,P,0.0115,68.13,7,4675.74
BTC-12APR19-4250-P,2019-04-03,BTC,12APR19,4250,P,0.006999999999999999,79.54,11,4880.34
BTC-12APR19-4250-P,2019-04-04,BTC,12APR19,4250,P,0.005,80.2,5,4917.39
BTC-12APR19-4250-P,2019-04-05,BTC,12APR19,4250,P,0.0025,78.11,4,5003.36
BTC-12APR19-4250-P,2019-04-06,BTC,12APR19,4250,P,0.003,89.45,1,5027.39
BTC-12APR19-4250-P,2019-04-07,BTC,12APR19,4250,P,0.0015,103.93,1,5207.72
BTC-12APR19-4250-P,2019-04-08,BTC,12APR19,4250,P,0.001,107.94,3,5236.17
BTC-12APR19-4250-P,2019-04-09,BTC,12APR19,4250,P,0.001,123.53,2,5213.22
BTC-12APR19-4250-P,2019-04-10,BTC,12APR19,4250,P,0.0005,131.52,2,5255.17
BTC-12APR19-3750-C,2019-03-30,BTC,12APR19,3750,C,0.083,25.65,1,4086.25
BTC-12APR19-3750-C,2019-04-02,BTC,12APR19,3750,C,0.1135,0.0,1,4241.47
BTC-29MAR19-9000-P,2019-02-16,BTC,29MAR19,9000,P,1.514,119.38,6,3594.04
BTC-29MAR19-9000-P,2019-02-17,BTC,29MAR19,9000,P,1.518,142.71,1,3588.41
BTC-29MAR19-9000-P,2019-02-18,BTC,29MAR19,9000,P,1.32,0.0,7,3875.91
BTC-29MAR19-9000-P,2019-02-20,BTC,29MAR19,9000,P,1.2835,0.0,1,3929.52
BTC-29MAR19-9000-P,2019-02-24,BTC,29MAR19,9000,P,1.162,0.0,1,4154.5
BTC-29MAR19-9000-P,2019-02-25,BTC,29MAR19,9000,P,1.3925,0.0,1,3776.13
BTC-29MAR19-9000-P,2019-03-15,BTC,29MAR19,9000,P,1.3355,193.88,1,3862.61
BTC-29MAR19-9000-P,2019-03-21,BTC,29MAR19,9000,P,1.2695,0.0,1,3970.4
ETH-29MAR19-125-P,2019-03-21,ETH,29MAR19,125,P,0.009000000000000001,59.91,6,134.42
ETH-29MAR19-125-P,2019-03-22,ETH,29MAR19,125,P,0.005,56.77,7,136.3
ETH-29MAR19-125-P,2019-03-23,ETH,29MAR19,125,P,0.004,58.7,2,136.04
ETH-29MAR19-125-P,2019-03-24,ETH,29MAR19,125,P,0.004,62.9,4,136.29
ETH-29MAR19-125-P,2019-03-25,ETH,29MAR19,125,P,0.006,59.52,11,131.49
ETH-29MAR19-125-P,2019-03-27,ETH,29MAR19,125,P,0.002,64.3,1,133.71
ETH-17MAY19-190-P,2019-05-03,ETH,17MAY19,190,P,0.153,65.74,4,166.24
ETH-17MAY19-190-P,2019-05-04,ETH,17MAY19,190,P,0.14800000000000002,65.36,1,167.02
ETH-17MAY19-190-P,2019-05-06,ETH,17MAY19,190,P,0.11199999999999999,71.39,4,173.45
ETH-17MAY19-190-P,2019-05-07,ETH,17MAY19,190,P,0.155,89.76,8,166.67
ETH-17MAY19-190-P,2019-05-11,ETH,17MAY19,190,P,0.018000000000000002,95.04,8,204.16
ETH-17MAY19-190-P,2019-05-12,ETH,17MAY19,190,P,0.027999999999999997,77.75,11,193.12
BTC-1MAR19-4500-C,2019-02-23,BTC,1MAR19,4500,C,0.0035,58.53,15,4109.19
BTC-1MAR19-4500-C,2019-02-24,BTC,1MAR19,4500,C,0.0005,72.55,49,3792.11
BTC-1MAR19-4500-C,2019-02-26,BTC,1MAR19,4500,C,0.0005,98.39,2,3794.89
BTC-31MAY19-5750-P,2019-04-10,BTC,31MAY19,5750,P,0.155,69.26,7,5296.25
BTC-31MAY19-5750-P,2019-04-11,BTC,31MAY19,5750,P,0.1515,63.21,1,5257.55
BTC-31MAY19-5750-P,2019-04-12,BTC,31MAY19,5750,P,0.174,56.25,4,5046.95
BTC-31MAY19-5750-P,2019-04-13,BTC,31MAY19,5750,P,0.1695,56.68,1,5074.02
BTC-31MAY19-5750-P,2019-04-16,BTC,31MAY19,5750,P,0.1435,51.98,2,5180.19
BTC-31MAY19-5750-P,2019-04-17,BTC,31MAY19,5750,P,0.1435,52.04,1,5177.62
BTC-31MAY19-5750-P,2019-04-22,BTC,31MAY19,5750,P,0.1085,51.43,1,5380.36
BTC-31MAY19-5750-P,2019-04-23,BTC,31MAY19,5750,P,0.096,57.57,5,5533.68
BTC-31MAY19-5750-P,2019-04-24,BTC,31MAY19,5750,P,0.109,59.54,16,5438.72
BTC-31MAY19-5750-P,2019-04-25,BTC,31MAY19,5750,P,0.1615,62.99,21,5101.9
BTC-31MAY19-5750-P,2019-04-26,BTC,31MAY19,5750,P,0.1485,62.6,3,5175.21
BTC-31MAY19-5750-P,2019-04-28,BTC,31MAY19,5750,P,0.14800000000000002,59.06,1,5141.53
BTC-31MAY19-5750-P,2019-04-30,BTC,31MAY19,5750,P,0.13699999999999998,67.44,10,5255.76
BTC-31MAY19-5750-P,2019-05-01,BTC,31MAY19,5750,P,0.1245,64.69,4,5314.65
BTC-31MAY19-5750-P,2019-05-02,BTC,31MAY19,5750,P,0.111,64.68,1,5400.6
BTC-31MAY19-5750-P,2019-05-03,BTC,31MAY19,5750,P,0.073,61.52,15,5693.01
BTC-31MAY19-5750-P,2019-05-04,BTC,31MAY19,5750,P,0.0595,61.2,58,5818.39
BTC-31MAY19-5750-P,2019-05-05,BTC,31MAY19,5750,P,0.065,60.7,20,5737.91
BTC-31MAY19-5750-P,2019-05-06,BTC,31MAY19,5750,P,0.07,62.85,3,5694.66
BTC-31MAY19-5750-P,2019-05-07,BTC,31MAY19,5750,P,0.055,65.98,5,5888.61
BTC-31MAY19-5750-P,2019-05-08,BTC,31MAY19,5750,P,0.046,61.83,17,5931.44
BTC-31MAY19-5750-P,2019-05-09,BTC,31MAY19,5750,P,0.04,65.56,10,6054.45
BTC-31MAY19-5750-P,2019-05-10,BTC,31MAY19,5750,P,0.027000000000000003,71.7,31,6367.94
BTC-31MAY19-5750-P,2019-05-11,BTC,31MAY19,5750,P,0.017,101.64,62,7278.52
BTC-31MAY19-5750-P,2019-05-12,BTC,31MAY19,5750,P,0.0145,100.32,19,7348.54
BTC-26APR19-2000-P,2019-02-19,BTC,26APR19,2000,P,0.0015,76.86,4,3954.77
BTC-26APR19-2000-P,2019-02-24,BTC,26APR19,2000,P,0.0005,73.35,1,4151.06
BTC-26APR19-2000-P,2019-02-25,BTC,26APR19,2000,P,0.002,77.9,1,3770.07
BTC-26APR19-2000-P,2019-02-26,BTC,26APR19,2000,P,0.002,80.0,2,3796.48
BTC-26APR19-2000-P,2019-02-27,BTC,26APR19,2000,P,0.0025,83.13,3,3799.21
BTC-26APR19-2000-P,2019-02-28,BTC,26APR19,2000,P,0.001,74.68,1,3844.03
BTC-26APR19-2000-P,2019-03-01,BTC,26APR19,2000,P,0.002,83.11,1,3822.71
BTC-26APR19-2000-P,2019-03-02,BTC,26APR19,2000,P,0.001,75.29,1,3810.37
BTC-26APR19-2000-P,2019-03-05,BTC,26APR19,2000,P,0.001,78.15,3,3831.6
BTC-26APR19-2000-P,2019-03-09,BTC,26APR19,2000,P,0.0005,76.68,2,3909.11
BTC-26APR19-2000-P,2019-03-14,BTC,26APR19,2000,P,0.001,85.95,1,3845.01
BTC-26APR19-2000-P,2019-03-15,BTC,26APR19,2000,P,0.0005,81.84,1,3905.65
BTC-26APR19-2000-P,2019-03-16,BTC,26APR19,2000,P,0.0005,85.29,5,3984.58
BTC-26APR19-2000-P,2019-03-18,BTC,26APR19,2000,P,0.0005,86.21,2,3982.17
BTC-26APR19-2000-P,2019-03-22,BTC,26APR19,2000,P,0.002,111.61,6,3984.98
BTC-26APR19-2000-P,2019-03-23,BTC,26APR19,2000,P,0.0005,93.19,3,3983.43
BTC-26APR19-2000-P,2019-03-24,BTC,26APR19,2000,P,0.0005,94.21,2,3958.13
BTC-26APR19-2000-P,2019-04-08,BTC,26APR19,2000,P,0.0005,175.54,2,5204.11
BTC-26APR19-2000-P,2019-04-22,BTC,26APR19,2000,P,0.0005,405.38,3,5378.62
BTC-27SEP19-3500-P,2019-02-14,BTC,27SEP19,3500,P,0.19,61.9,2,3555.4
BTC-27SEP19-3500-P,2019-02-16,BTC,27SEP19,3500,P,0.1755,60.34,8,3591.38
BTC-27SEP19-3500-P,2019-02-17,BTC,27SEP19,3500,P,0.1775,60.12,2,3571.61
BTC-27SEP19-3500-P,2019-02-18,BTC,27SEP19,3500,P,0.1435,59.94,3,3794.34
